"","addressID","addressType","cityName","zipCode","coordinates_lat","coordinates_lon","municipality_name","date"
"212","0a3f50b7-79fb-32b8-e044-0003ba298018","holiday house","Rømø",6792,55.08703,8.549035,"Tønder",2012-04-17
"213","0a3f50c9-158a-32b8-e044-0003ba298018","villa","Sindal",9870,57.42823,10.190442,"Hjørring",2010-08-06
"214","0a3f50a1-52a5-32b8-e044-0003ba298018","villa","København S",2300,55.64213,12.621005,"København",1994-03-24
"215","0a3f50ad-46c5-32b8-e044-0003ba298018","terraced house","Vipperød",4390,55.664913,11.74104,"Holbæk",2021-07-29
"216","0a3f50ab-1d03-32b8-e044-0003ba298018","terraced house","Greve",2670,55.580017,12.266647,"Greve",2011-05-10
"217","0a3f50b4-3225-32b8-e044-0003ba298018","condo","Odense C",5000,55.405018,10.4031315,"Odense",1998-03-26
"218","0a3f50ca-339e-32b8-e044-0003ba298018","villa","Aalborg SV",9200,57.016243,9.90891,"Aalborg",1997-08-06
"219","0a3f50c9-4acb-32b8-e044-0003ba298018","villa","Terndrup",9575,56.814404,10.063128,"Rebild",2003-08-15
"220","0a3f50c9-1e3d-32b8-e044-0003ba298018","villa","Hjørring",9800,57.452892,10.128516,"Hjørring",2005-05-13
"221","0a3f50a3-c697-32b8-e044-0003ba298018","villa apartment","Hellerup",2900,55.732323,12.567262,"Gentofte",2018-08-06
"222","0a3f50a8-c74a-32b8-e044-0003ba298018","holiday house","Græsted",3230,56.108192,12.20777,"Gribskov",1996-12-08
"223","0a3f50c9-811f-32b8-e044-0003ba298018","villa","Sæby",9300,57.2146,10.471062,"Frederikshavn",2023-12-18
"224","0a3f50b6-67a0-32b8-e044-0003ba298018","holiday house","Broager",6310,54.898216,9.699894,"Sønderborg",2020-04-29
"225","0a3f50bf-60de-32b8-e044-0003ba298018","villa","Sønder Felding",7280,55.94035,8.776907,"Herning",1999-06-30
"226","0a3f50ae-4285-32b8-e044-0003ba298018","villa","Ringsted",4100,55.43141,11.806326,"Ringsted",2007-06-15
"227","0a3f50ac-3f64-32b8-e044-0003ba298018","villa","Borup",4140,55.479176,12.01277,"Køge",2009-12-01
"228","0a3f50a6-9055-32b8-e044-0003ba298018","terraced house","Rødovre",2610,55.705025,12.4452505,"Rødovre",1998-01-11
"229","0a3f50b3-aa8b-32b8-e044-0003ba298018","villa","Odense S",5260,55.339455,10.360815,"Odense",2016-01-13
"230","0a3f50be-da4f-32b8-e044-0003ba298018","villa","Struer",7600,56.55032,8.6254425,"Struer",2020-09-18
"231","0a3f50b4-52c0-32b8-e044-0003ba298018","villa","Odense N",5270,55.422966,10.357325,"Odense",1996-06-20
"232","0a3f50c3-0bea-32b8-e044-0003ba298018","villa","Viby J",8260,56.13884,10.175085,"Aarhus",2006-03-24
"233","0a3f50c0-65e2-32b8-e044-0003ba298018","villa","Ryomgård",8550,56.381374,10.501049,"Syddjurs",2005-09-02
"234","ca45ba7a-de46-436c-abe6-cf2f7f9ff18b","condo","Aalborg",9000,57.04941,9.914037,"Aalborg",2020-05-29
"235","0a3f50c1-4b8e-32b8-e044-0003ba298018","condo","Randers C",8900,56.464928,10.02305,"Randers",2004-04-19
"236","2b3d6b24-c569-29a6-e044-0003ba298018","villa","Struer",7600,56.513912,8.577106,"Struer",2006-05-04
"237","0a3f50ad-0993-32b8-e044-0003ba298018","villa","Haslev",4690,55.29906,11.942028,"Faxe",2017-05-05
"238","0a3f50a9-9b6e-32b8-e044-0003ba298018","villa","Tikøb",3080,56.02299,12.452115,"Helsingør",2001-03-01
"239","0a3f509f-7ddc-32b8-e044-0003ba298018","condo","København N",2200,55.698166,12.538276,"København",2000-03-28
"240","0a3f50b2-ef82-32b8-e044-0003ba298018","villa","Kerteminde",5300,55.478504,10.698481,"Kerteminde",2011-07-29
"241","d81d9297-1cb2-4e6d-88d8-422d3b360495","villa apartment","Brønderslev",9700,57.26794,9.948463,"Brønderslev",2013-05-23
"242","0a3f50ae-1b54-32b8-e044-0003ba298018","holiday house","Rørvig",4581,55.944645,11.719327,"Odsherred",2006-03-21
"243","0a3f50af-12e0-32b8-e044-0003ba298018","villa","Mørkøv",4440,55.62176,11.49116,"Holbæk",2009-11-30
"244","0a3f50c1-907b-32b8-e044-0003ba298018","villa","Ry",8680,56.070965,9.694678,"Skanderborg",2010-10-18
"245","0a3f50bc-b44b-32b8-e044-0003ba298018","villa","Vejle",7100,55.716984,9.523968,"Vejle",1999-08-12
"246","0a3f50b4-e4a9-32b8-e044-0003ba298018","villa","Odense NV",5210,55.42742,10.287883,"Odense",2017-08-11
"247","0a3f50a4-d340-32b8-e044-0003ba298018","villa","Glostrup",2600,55.680813,12.416959,"Glostrup",2002-04-01
"248","0a3f50b2-b77f-32b8-e044-0003ba298018","villa","Faaborg",5600,55.08611,10.277517,"Faaborg-Midtfyn",2013-05-11
"249","0a3f50c9-26c0-32b8-e044-0003ba298018","villa","Skagen",9990,57.725986,10.591351,"Frederikshavn",2023-12-22
"250","0a3f509f-192f-32b8-e044-0003ba298018","condo","København N",2200,55.69026,12.554411,"København",2017-09-08
"251","0a3f50b3-b547-32b8-e044-0003ba298018","condo","Odense C",5000,55.39668,10.398554,"Odense",2015-07-03
"252","0a3f50b1-5d71-32b8-e044-0003ba298018","villa","Store Heddinge",4660,55.3089,12.390971,"Stevns",1992-07-06
"253","0a3f50c7-08ea-32b8-e044-0003ba298018","villa","Dronninglund",9330,57.19903,10.380263,"Brønderslev",2019-07-03
"254","0a3f50a8-fdc4-32b8-e044-0003ba298018","holiday house","Vejby",3210,56.086018,12.136587,"Gribskov",2022-11-28
"255","0a3f50bf-8c3c-32b8-e044-0003ba298018","holiday house","Knebel",8420,56.18471,10.461932,"Syddjurs",1993-07-20
"256","0a3f50c2-934e-32b8-e044-0003ba298018","terraced house","Beder",8330,56.053673,10.202312,"Aarhus",2001-07-23
"257","0a3f50a8-0f75-32b8-e044-0003ba298018","villa","Farum",3520,55.808918,12.35398,"Furesø",2024-11-30
"258","0a3f50be-0ce4-32b8-e044-0003ba298018","terraced house","Holstebro",7500,56.321007,8.707412,"Holstebro",2005-03-21
"259","0a3f50c3-15d6-32b8-e044-0003ba298018","villa","Egå",8250,56.241585,10.337134,"Aarhus",2002-06-17
"260","0a3f50b3-7264-32b8-e044-0003ba298018","condo","Nyborg",5800,55.309647,10.781387,"Nyborg",2025-01-03
"261","0a3f50b9-f0c7-32b8-e044-0003ba298018","villa","Janderup Vestj",6851,55.639935,8.406404,"Varde",2004-02-18
"262","0a3f50be-39cb-32b8-e044-0003ba298018","villa","Bording",7441,56.149006,9.280367,"Ikast-Brande",2016-06-29
"263","0a3f50b5-98e7-32b8-e044-0003ba298018","villa","Svendborg",5700,55.05194,10.605137,"Svendborg",1998-03-23
"264","3a2d98d1-7e21-45a5-8475-75cea75ceecb","villa","Taastrup",2630,55.679638,12.235795,"Høje-Taastrup",1998-02-23
"265","0a3f50c4-fcba-32b8-e044-0003ba298018","holiday house","Thisted",7700,57.034912,8.502541,"Thisted",2006-11-05
"266","0a3f50b7-5928-32b8-e044-0003ba298018","villa","Rødekro",6230,55.061893,9.176037,"Aabenraa",1992-02-11
"267","0a3f50c7-bb87-32b8-e044-0003ba298018","holiday house","Hals",9370,57.051167,10.369626,"Aalborg",2023-10-01
"268","0a3f50aa-7931-32b8-e044-0003ba298018","villa","Skibby",4050,55.768265,11.961557,"Frederikssund",2020-01-12
"269","0a3f50a6-808a-32b8-e044-0003ba298018","condo","Rødovre",2610,55.67394,12.450831,"Rødovre",1995-06-23
"270","0a3f50a1-7f0d-32b8-e044-0003ba298018","condo","København S",2300,55.667545,12.59583,"København",2017-10-26
"271","0a3f50b1-1b54-32b8-e044-0003ba298018","terraced house","Rødby",4970,54.69511,11.396079,"Lolland",1997-01-09
"272","0a3f50a8-4559-32b8-e044-0003ba298018","condo","Humlebæk",3050,55.954952,12.520601,"Fredensborg",2001-01-14
"273","0a3f50bd-2e0e-32b8-e044-0003ba298018","villa","Brande",7330,55.95048,9.107519,"Ikast-Brande",2003-08-19
"274","0a3f50a9-32e6-32b8-e044-0003ba298018","condo","Helsingør",3000,56.038258,12.589768,"Helsingør",2015-05-29
"275","0a3f50b0-7043-32b8-e044-0003ba298018","villa","Næstved",4700,55.24181,11.770749,"Næstved",1992-07-02
"276","0a3f50af-4dbb-32b8-e044-0003ba298018","holiday house","Sjællands Odde",4583,55.979824,11.322837,"Odsherred",2015-07-29
"277","0a3f50ba-dab0-32b8-e044-0003ba298018","villa","Fredericia",7000,55.5741,9.768264,"Fredericia",1994-12-19
"278","0a3f50b2-db5d-32b8-e044-0003ba298018","villa","Hesselager",5874,55.17129,10.73746,"Svendborg",1998-01-05
"279","0a3f50ad-409c-32b8-e044-0003ba298018","villa","Holbæk",4300,55.735752,11.704684,"Holbæk",2018-07-11
"280","0a3f50a2-45a2-32b8-e044-0003ba298018","condo","Frederiksberg",2000,55.67534,12.514262,"Frederiksberg",2011-08-25
"281","6be56d7d-7ecf-4130-9291-ac8193cabb00","condo","København S",2300,55.66517,12.62523,"København",2021-05-07
"282","2af7b54b-db3e-414d-aa0d-7e007da1c4e7","terraced house","Græsted",3230,56.065342,12.283621,"Gribskov",2010-12-16
"283","0a3f50ae-028c-32b8-e044-0003ba298018","villa","Nykøbing Sj",4500,55.92289,11.657095,"Odsherred",2021-06-10
"284","0a3f50c4-07a5-32b8-e044-0003ba298018","villa","Sabro",8471,56.214596,10.025679,"Aarhus",1994-06-15
"285","0a3f50bf-5fd3-32b8-e044-0003ba298018","villa","Kibæk",6933,56.051704,8.867147,"Herning",2002-07-30
"286","0a3f50c8-88cf-32b8-e044-0003ba298018","villa","Løgstør",9670,56.9665,9.245933,"Vesthimmerlands",2022-05-25
"287","0a3f50ba-1e10-32b8-e044-0003ba298018","villa","Vejen",6600,55.485535,9.133092,"Vejen",2011-10-03
"288","0a3f50ac-74e9-32b8-e044-0003ba298018","villa","Køge",4600,55.42175,12.226643,"Stevns",2021-10-12
"289","0a3f50ab-b561-32b8-e044-0003ba298018","terraced house","Gadstrup",4621,55.57444,12.097032,"Roskilde",2000-02-10
"290","0a3f50a4-d042-32b8-e044-0003ba298018","villa","Glostrup",2600,55.702934,12.427373,"Glostrup",2008-09-11
"291","0a3f50c1-f2fc-32b8-e044-0003ba298018","holiday house","Silkeborg",8600,56.123478,9.676468,"Silkeborg",2003-06-16
"292","0a3f50b6-63af-32b8-e044-0003ba298018","villa","Bredebro",6261,55.055183,8.825785,"Tønder",2012-04-29
"293","0a3f50a7-839e-32b8-e044-0003ba298018","terraced house","Vallensbæk",2625,55.65038,12.361685,"Vallensbæk",2017-02-28
"294","5338c3f8-bc0f-00e2-e044-0003ba298018","villa","Svenstrup J",9230,56.96782,9.833091,"Aalborg",2006-10-02
"295","0a3f50b1-4af5-32b8-e044-0003ba298018","villa","Klippinge",4672,55.33651,12.281872,"Stevns",2001-11-27
"296","cbd16a87-8286-49ba-b694-0fd187843eeb","terraced house","Brønshøj",2700,55.700264,12.489832,"København",2020-12-21
"297","0a3f50ab-8b06-32b8-e044-0003ba298018","villa","Køge",4600,55.48091,12.096333,"Køge",2005-04-07
"298","0a3f50ad-98b4-32b8-e044-0003ba298018","villa","Mørkøv",4440,55.59275,11.496852,"Holbæk",2023-11-06
"299","0a3f50b1-3016-32b8-e044-0003ba298018","villa","Haslev",4690,55.287594,12.035658,"Faxe",2018-02-23
"300","0a3f50b3-5f68-32b8-e044-0003ba298018","terraced house","Nyborg",5800,55.331123,10.795318,"Nyborg",2014-09-22
"301","0a3f50c8-3d73-32b8-e044-0003ba298018","villa apartment","Hjørring",9800,57.45201,9.992909,"Hjørring",2008-01-03
"302","0a3f50a1-3256-32b8-e044-0003ba298018","terraced house","Brønshøj",2700,55.71339,12.474014,"København",2010-04-08
"303","0a3f50aa-a6a9-32b8-e044-0003ba298018","villa","Stenløse",3660,55.77124,12.187277,"Egedal",2022-12-08
"304","0a3f50af-0b35-32b8-e044-0003ba298018","villa apartment","Mørkøv",4440,55.654526,11.498306,"Holbæk",2021-07-19
"305","0a3f50b8-a07d-32b8-e044-0003ba298018","villa","Bramming",6740,55.520504,8.781103,"Esbjerg",1994-08-12
"306","0a3f50ab-9177-32b8-e044-0003ba298018","villa","Herfølge",4681,55.3955,12.130859,"Køge",2008-01-29
"307","0a3f50a7-fbe4-32b8-e044-0003ba298018","holiday house","Birkerød",3460,55.861248,12.430713,"Rudersdal",2007-09-05
"308","0a3f50be-b520-32b8-e044-0003ba298018","villa","Skjern",6900,56.01022,8.642598,"Ringkøbing-Skjern",1993-10-06
"309","0a3f509e-7c27-32b8-e044-0003ba298018","condo","København S",2300,55.66558,12.575545,"København",2006-07-24
"310","0a3f50af-e44d-32b8-e044-0003ba298018","holiday house","Stege",4780,54.968513,12.393362,"Vordingborg",1998-09-03
"311","0a3f50ab-60f4-32b8-e044-0003ba298018","villa","Køge",4600,55.467876,12.168937,"Køge",1997-10-20
"312","0a3f50bd-7852-32b8-e044-0003ba298018","villa","Herning",7400,56.136444,8.949079,"Herning",2007-10-17
"313","0a3f50a8-4180-32b8-e044-0003ba298018","condo","Humlebæk",3050,55.95933,12.528566,"Fredensborg",2008-06-23
"314","0a3f50af-d892-32b8-e044-0003ba298018","villa","Nørreballe",4951,54.803375,11.42868,"Lolland",1994-12-05
"315","0a3f50be-885d-32b8-e044-0003ba298018","villa","Lemvig",7620,56.566765,8.219942,"Lemvig",2007-06-04
"316","0a3f50c5-4ede-32b8-e044-0003ba298018","villa","Nykøbing M",7900,56.757313,8.796895,"Morsø",2002-12-03
"317","0a3f50ca-14da-32b8-e044-0003ba298018","villa","Aalborg",9000,57.04271,9.8977785,"Aalborg",2010-02-19
"318","0a3f50bf-a758-32b8-e044-0003ba298018","villa","Galten",8464,56.151672,9.900753,"Skanderborg",1998-10-08
"319","0a3f50be-98ea-32b8-e044-0003ba298018","villa","Spjald",6971,56.142887,8.4299965,"Ringkøbing-Skjern",2012-10-19
"320","0a3f50c3-bc33-32b8-e044-0003ba298018","terraced house","Risskov",8240,56.20287,10.2679205,"Aarhus",2024-02-12
"321","0a3f50ca-21ad-32b8-e044-0003ba298018","condo","Aalborg",9000,57.041813,9.940828,"Aalborg",2001-10-24
"322","0a3f50bf-ce22-32b8-e044-0003ba298018","villa","Grenaa",8500,56.419865,10.854052,"Norddjurs",1998-06-02
"323","0a3f50b0-434c-32b8-e044-0003ba298018","villa","Nykøbing F",4800,54.76617,11.88183,"Guldborgsund",1995-09-05
"324","0a3f50ab-5403-32b8-e044-0003ba298018","villa","Kirke Såby",4060,55.62886,11.873218,"Lejre",2015-06-26
"325","0a3f50c5-ebdc-32b8-e044-0003ba298018","holiday house","Vestervig",7770,56.779778,8.258753,"Thisted",2016-11-04
"326","0a3f50b3-10ec-32b8-e044-0003ba298018","villa","Marstal",5960,54.84986,10.5140085,"Ærø",2023-06-21
"327","0a3f50af-d28f-32b8-e044-0003ba298018","terraced house","Maribo",4930,54.77374,11.503324,"Lolland",1999-01-29
"328","0a3f50be-3b2f-32b8-e044-0003ba298018","villa","Ikast",7430,56.135105,9.173269,"Ikast-Brande",2024-01-19
"329","0a3f50ad-b534-32b8-e044-0003ba298018","terraced house","Kalundborg",4400,55.679913,11.099024,"Kalundborg",1996-10-07
"330","0a3f50c7-4d31-32b8-e044-0003ba298018","villa","Frederikshavn",9900,57.450645,10.500611,"Frederikshavn",2000-07-04
"331","0a3f50bd-14ea-32b8-e044-0003ba298018","terraced house","Aulum",7490,56.26611,8.793195,"Herning",2004-03-22
"332","b00fba51-3fd6-4425-85a1-205e11c9dd7b","condo","Aarhus C",8000,56.156174,10.192819,"Aarhus",2017-07-12
"333","0a3f50c2-ced9-32b8-e044-0003ba298018","villa","Aarhus C",8000,56.161385,10.18794,"Aarhus",2002-01-30
"334","0a3f50b6-c6c1-32b8-e044-0003ba298018","terraced house","Haderslev",6100,55.24315,9.497726,"Haderslev",1992-02-04
"335","1f7a7527-9da5-403c-e044-0003ba298018","villa","Brønderslev",9700,57.27989,9.96679,"Brønderslev",2006-03-31
"336","0a3f50ab-d40d-32b8-e044-0003ba298018","terraced house","Roskilde",4000,55.66405,12.098856,"Roskilde",2009-05-25
"337","0a3f50c0-4059-32b8-e044-0003ba298018","villa","Langå",8870,56.40045,9.930747,"Randers",1993-04-14
"338","0a3f50ac-4c31-32b8-e044-0003ba298018","terraced house","Borup",4140,55.49632,11.974578,"Køge",2005-02-27
"339","0a3f50a1-419a-32b8-e044-0003ba298018","condo","København NV",2400,55.70187,12.531361,"København",2023-06-14
"340","0a3f50af-0028-32b8-e044-0003ba298018","villa","Svinninge",4520,55.719288,11.468346,"Holbæk",2009-05-19
"341","0a3f50b0-f864-32b8-e044-0003ba298018","holiday house","Præstø",4720,55.097897,12.1657295,"Vordingborg",2001-08-27
"342","0a3f50ae-91d5-32b8-e044-0003ba298018","terraced house","Slagelse",4200,55.418495,11.357387,"Slagelse",2017-12-01
"343","0a3f50a3-9d63-32b8-e044-0003ba298018","villa","Hellerup",2900,55.740665,12.550335,"Gentofte",2015-12-13
"344","0a3f50ab-14ee-32b8-e044-0003ba298018","villa","Greve",2670,55.59709,12.297428,"Greve",1995-06-23
"345","0a3f50b3-8006-32b8-e044-0003ba298018","villa","Nørre Aaby",5580,55.45931,9.869448,"Middelfart",2020-04-14
"346","0a3f50a0-49ca-32b8-e044-0003ba298018","condo","København Ø",2100,55.702087,12.580493,"København",1995-10-20
"347","0a3f50c6-4039-32b8-e044-0003ba298018","villa","Tjele",8830,56.498558,9.681063,"Viborg",2000-12-14
"348","0a3f50a2-c8a5-32b8-e044-0003ba298018","condo","Frederiksberg",2000,55.67955,12.524797,"Frederiksberg",2011-04-29
"349","0a3f50ab-126a-32b8-e044-0003ba298018","villa","Greve",2670,55.58431,12.310138,"Greve",2008-01-28
"350","0a3f50a8-3a5d-32b8-e044-0003ba298018","villa","Fredensborg",3480,55.979256,12.412193,"Fredensborg",2008-09-02
"351","0a3f50a5-d719-32b8-e044-0003ba298018","villa","Hedehusene",2640,55.656097,12.186838,"Høje-Taastrup",2023-02-28
"352","22729a66-acbd-44d0-e044-0003ba298018","villa","Østervrå",9750,57.337826,10.245319,"Frederikshavn",2008-07-29
"353","0a3f50c1-9c53-32b8-e044-0003ba298018","terraced house","Rønde",8410,56.2859,10.585604,"Syddjurs",1996-09-06
"354","0a3f50c9-6f26-32b8-e044-0003ba298018","villa","Suldrup",9541,56.839268,9.642576,"Rebild",1995-09-15
"355","cb0a2fda-4014-4564-98d3-a7b66186d60e","villa","Hjørring",9800,57.50983,10.023863,"Hjørring",2019-08-19
"356","0a3f50a1-80e2-32b8-e044-0003ba298018","condo","København S",2300,55.666756,12.6016445,"København",2016-07-21
"357","0a3f50a5-a745-32b8-e044-0003ba298018","terraced house","Hedehusene",2640,55.663044,12.194173,"Høje-Taastrup",2020-04-08
"358","0a3f509f-20a8-32b8-e044-0003ba298018","condo","København S",2300,55.6464,12.625267,"København",2005-04-25
"359","0c65634c-da2f-30a3-e044-0003ba298018","holiday house","Egå",8250,56.236538,10.326078,"Aarhus",1998-03-26
"360","0a3f50b1-39fa-32b8-e044-0003ba298018","villa","Sakskøbing",4990,54.815315,11.760221,"Guldborgsund",2019-03-31
"361","0a3f50a1-cb61-32b8-e044-0003ba298018","villa apartment","Valby",2500,55.652008,12.499283,"København",2017-09-01
"362","0a3f50a9-9312-32b8-e044-0003ba298018","terraced house","Hornbæk",3100,56.085358,12.450264,"Helsingør",2019-11-25
"363","0a3f509f-46a7-32b8-e044-0003ba298018","condo","København Ø",2100,55.707188,12.580895,"København",2012-01-02
"364","0a3f50be-5e91-32b8-e044-0003ba298018","villa","Engesvang",7442,56.172115,9.356011,"Ikast-Brande",2010-01-20
"365","0a3f50ca-d17d-32b8-e044-0003ba298018","condo","Aalborg",9000,57.04097,9.931749,"Aalborg",2000-02-02
"366","39ff92cd-e8f5-0991-e044-0003ba298018","condo","Birkerød",3460,55.847878,12.437754,"Rudersdal",2016-06-03
"367","0a3f50c4-8d54-32b8-e044-0003ba298018","villa","Trige",8380,56.252308,10.135454,"Aarhus",2022-10-07
"368","0a3f50be-010c-32b8-e044-0003ba298018","villa","Holstebro",7500,56.325752,8.712953,"Holstebro",2007-09-18
"369","0a3f50aa-911f-32b8-e044-0003ba298018","villa","Slangerup",3550,55.86315,12.250912,"Hillerød",2021-07-19
"370","0a3f50af-a73b-32b8-e044-0003ba298018","villa","Holmegaard",4684,55.262074,11.854833,"Næstved",2003-08-28
"371","0a3f509e-30a4-32b8-e044-0003ba298018","condo","Brønshøj",2700,55.712982,12.4698925,"København",1994-04-14
"372","0a3f50c4-e47d-32b8-e044-0003ba298018","villa","Rødkærsbro",8840,56.352146,9.50869,"Viborg",2017-11-12
"373","0a3f50ae-0716-32b8-e044-0003ba298018","holiday house","Rørvig",4581,55.95736,11.753668,"Odsherred",2000-04-03
"374","0a3f50bb-e51c-32b8-e044-0003ba298018","villa apartment","Kolding",6000,55.48327,9.471736,"Kolding",2000-05-18
"375","0a3f50a3-e5aa-32b8-e044-0003ba298018","condo","Gentofte",2820,55.747993,12.516871,"Gentofte",2011-03-10
"376","45f29248-a998-2b68-e044-0003ba298018","villa","Åbyhøj",8230,56.157986,10.146843,"Aarhus",2005-06-09
"377","0a3f50b4-4828-32b8-e044-0003ba298018","condo","Odense SV",5250,55.364475,10.348035,"Odense",2006-06-26
"378","0a3f50b5-e0d8-32b8-e044-0003ba298018","holiday house","Tommerup",5690,55.275936,10.197142,"Assens",2005-01-06
"379","0a3f50b7-9ad2-32b8-e044-0003ba298018","villa","Sønderborg",6400,54.920193,9.773519,"Sønderborg",1998-01-27
"380","0a3f50c5-0c51-32b8-e044-0003ba298018","villa","Ulstrup",8860,56.371246,9.823406,"Favrskov",1998-03-16
"381","0a3f50c4-192c-32b8-e044-0003ba298018","condo","Aarhus C",8000,56.16276,10.206059,"Aarhus",1996-09-03
"382","0a3f50b9-f9de-32b8-e044-0003ba298018","villa","Varde",6800,55.628407,8.473712,"Varde",1996-08-27
"383","0a3f50c3-8bcc-32b8-e044-0003ba298018","villa apartment","Aarhus C",8000,56.161163,10.200818,"Aarhus",2020-11-11
"384","0a3f50b1-4313-32b8-e044-0003ba298018","villa","Sakskøbing",4990,54.798977,11.646095,"Guldborgsund",2017-03-30
"385","0a3f50bc-ab4d-32b8-e044-0003ba298018","villa","Vejle",7100,55.676403,9.562481,"Vejle",2014-06-26
"386","0a3f50b0-ee91-32b8-e044-0003ba298018","villa","Præstø",4720,55.120853,12.045768,"Vordingborg",2021-12-15
"387","0a3f50a4-b152-32b8-e044-0003ba298018","villa","Glostrup",2600,55.700592,12.416008,"Glostrup",1994-12-02
"388","0a3f50b7-e0a5-32b8-e044-0003ba298018","villa","Tinglev",6360,54.956966,9.258499,"Aabenraa",1996-01-26
"389","16d19f5b-f23d-16bd-e044-0003ba298018","terraced house","Hørning",8362,56.088764,10.028119,"Skanderborg",2006-02-08
"390","0a3f50ad-dcd6-32b8-e044-0003ba298018","terraced house","Vemmelev",4241,55.36211,11.258281,"Slagelse",1997-04-14
"391","0a3f50a0-83c8-32b8-e044-0003ba298018","condo","København N",2200,55.696136,12.539929,"København",2018-12-06
"392","0a3f50c4-86b9-32b8-e044-0003ba298018","villa apartment","Åbyhøj",8230,56.148045,10.155283,"Aarhus",1994-08-25
"393","0a3f50b1-0cb1-32b8-e044-0003ba298018","holiday house","Dannemare",4983,54.732895,11.139115,"Lolland",2015-08-12
"394","0a3f50b5-b7ad-32b8-e044-0003ba298018","villa apartment","Svendborg",5700,55.064545,10.616938,"Svendborg",2019-10-09
"395","0a3f50c8-e9e5-32b8-e044-0003ba298018","villa","Pandrup",9490,57.193348,9.677996,"Jammerbugt",2019-11-25
"396","0a3f50ae-fa4e-32b8-e044-0003ba298018","villa","Stenlille",4295,55.542343,11.589032,"Sorø",1999-12-21
"397","0a3f50c0-62fb-32b8-e044-0003ba298018","villa","Kolind",8560,56.31318,10.619425,"Syddjurs",2017-10-19
"398","0a3f50b4-3964-32b8-e044-0003ba298018","terraced house","Odense M",5230,55.37662,10.402919,"Odense",2010-04-16
"399","0a3f50b3-14e8-32b8-e044-0003ba298018","villa","Marstal",5960,54.872658,10.486086,"Ærø",2023-06-07
"400","0a3f50c2-d18a-32b8-e044-0003ba298018","condo","Aarhus C",8000,56.164112,10.199309,"Aarhus",2016-11-03
"401","0a3f50ad-f87b-32b8-e044-0003ba298018","villa","Korsør",4220,55.338543,11.123846,"Slagelse",1992-12-07
"402","0a3f50bf-6e1f-32b8-e044-0003ba298018","villa","Ebeltoft",8400,56.21876,10.693748,"Syddjurs",2002-05-03
"403","0a3f50ab-295a-32b8-e044-0003ba298018","terraced house","Greve",2670,55.585957,12.280049,"Greve",2017-12-17
"404","0a3f50c3-3041-32b8-e044-0003ba298018","villa","Skødstrup",8541,56.268,10.306926,"Aarhus",2009-11-24
"405","0a3f50b5-5014-32b8-e044-0003ba298018","villa","Ryslinge",5856,55.230022,10.539444,"Faaborg-Midtfyn",2008-10-09
"406","0a3f50c8-8295-32b8-e044-0003ba298018","holiday house","Løgstør",9670,56.933514,9.203529,"Vesthimmerlands",1994-04-06
"407","6d797692-be60-49ef-9855-7f7c5aa9f345","villa","Odense NV",5210,55.410572,10.300895,"Odense",2024-04-22
"408","0a3f50a8-4d8e-32b8-e044-0003ba298018","villa","Frederikssund",3600,55.850708,12.063723,"Frederikssund",1994-12-15
"409","0a3f50ab-d179-32b8-e044-0003ba298018","condo","Roskilde",4000,55.62843,12.064542,"Roskilde",2008-10-13
"410","0a3f50ca-c8cf-32b8-e044-0003ba298018","condo","Nørresundby",9400,57.07265,9.920597,"Aalborg",1995-09-13
"411","0a3f50a5-c79a-32b8-e044-0003ba298018","condo","Taastrup",2630,55.65069,12.273153,"Høje-Taastrup",2004-03-04
"412","0a3f50a1-41a4-32b8-e044-0003ba298018","condo","København NV",2400,55.701897,12.531674,"København",2005-02-16
"413","0a3f50be-efe3-32b8-e044-0003ba298018","villa","Struer",7600,56.509872,8.586522,"Struer",1999-11-25
"414","0a3f50b7-ffff-32b8-e044-0003ba298018","villa","Tønder",6270,54.949337,8.853339,"Tønder",2004-06-24
"415","0a3f50c2-36c4-32b8-e044-0003ba298018","condo","Skanderborg",8660,56.039005,9.929533,"Skanderborg",2001-01-05
"416","0a3f50bc-4cc6-32b8-e044-0003ba298018","holiday house","Almind",6051,55.5509,9.4291935,"Kolding",2016-12-19
"417","0a3f50bb-d379-32b8-e044-0003ba298018","villa","Juelsminde",7130,55.80715,10.003915,"Hedensted",1994-04-28
"418","0a3f50ac-64c4-32b8-e044-0003ba298018","villa","Solrød Strand",2680,55.528572,12.203484,"Solrød",2015-12-23
"419","512ce349-1a89-498e-b225-d410cbc18d3c","villa","Herning",7400,56.099506,8.997011,"Herning",2025-01-22
"420","0a3f50b3-4425-32b8-e044-0003ba298018","villa","Munkebo",5330,55.443153,10.54117,"Kerteminde",2011-08-01
"421","0a3f50b5-2ec7-32b8-e044-0003ba298018","terraced house","Ringe",5750,55.24655,10.464798,"Faaborg-Midtfyn",2009-07-23
"422","0a3f50bb-98d3-32b8-e044-0003ba298018","villa","Horsens",8700,55.87334,9.821493,"Horsens",2023-07-10
"423","1542a50a-b7d5-4957-806f-d876d45be184","condo","Aarhus C",8000,56.165234,10.230407,"Aarhus",2018-02-27
"424","0a3f50aa-ef49-32b8-e044-0003ba298018","villa","Greve",2670,55.581284,12.31062,"Greve",1997-04-16
"425","0a3f50b5-687e-32b8-e044-0003ba298018","villa","Svendborg",5700,55.06336,10.628771,"Svendborg",2011-01-05
